,OnlyDate,Geographic Zone,Product,Quantity Ordered,Year,Month,Day,DayOfWeek,Lag1,Lag7
1349,2019-04-03,Los Angeles (CA),AAA Batteries (4-pack),16,2019,4,3,2,26.0,8.0
1367,2019-04-04,New York City (NY),AAA Batteries (4-pack),17,2019,4,4,3,13.0,10.0
1373,2019-04-04,Seattle (WA),ThinkPad Laptop,1,2019,4,4,3,1.0,1.0
1372,2019-04-04,Seattle (WA),AAA Batteries (4-pack),6,2019,4,4,3,6.0,2.0
1371,2019-04-04,San Francisco (CA),ThinkPad Laptop,3,2019,4,4,3,3.0,5.0
1370,2019-04-04,San Francisco (CA),AAA Batteries (4-pack),29,2019,4,4,3,15.0,24.0
1369,2019-04-04,Portland (OR),AAA Batteries (4-pack),3,2019,4,4,3,4.0,5.0
1368,2019-04-04,New York City (NY),ThinkPad Laptop,1,2019,4,4,3,2.0,2.0
1366,2019-04-04,Los Angeles (CA),ThinkPad Laptop,1,2019,4,4,3,4.0,1.0
1358,2019-04-04,Atlanta (GA),AAA Batteries (4-pack),2,2019,4,4,3,5.0,3.0
1364,2019-04-04,Dallas (TX),ThinkPad Laptop,4,2019,4,4,3,1.0,1.0
1363,2019-04-04,Dallas (TX),AAA Batteries (4-pack),8,2019,4,4,3,13.0,7.0
1362,2019-04-04,Boston (MA),ThinkPad Laptop,1,2019,4,4,3,2.0,1.0
1361,2019-04-04,Boston (MA),AAA Batteries (4-pack),10,2019,4,4,3,15.0,12.0
1360,2019-04-04,Austin (TX),AAA Batteries (4-pack),5,2019,4,4,3,3.0,2.0
1359,2019-04-04,Atlanta (GA),ThinkPad Laptop,1,2019,4,4,3,2.0,1.0
1365,2019-04-04,Los Angeles (CA),AAA Batteries (4-pack),12,2019,4,4,3,16.0,11.0
1388,2019-04-05,Seattle (WA),ThinkPad Laptop,2,2019,4,5,4,1.0,1.0
1387,2019-04-05,Seattle (WA),AAA Batteries (4-pack),6,2019,4,5,4,6.0,10.0
1386,2019-04-05,San Francisco (CA),ThinkPad Laptop,3,2019,4,5,4,3.0,1.0
1385,2019-04-05,San Francisco (CA),AAA Batteries (4-pack),27,2019,4,5,4,29.0,10.0
1384,2019-04-05,Portland (OR),ThinkPad Laptop,1,2019,4,5,4,2.0,1.0
1383,2019-04-05,Portland (OR),AAA Batteries (4-pack),8,2019,4,5,4,3.0,9.0
1382,2019-04-05,New York City (NY),ThinkPad Laptop,1,2019,4,5,4,1.0,3.0
1381,2019-04-05,New York City (NY),AAA Batteries (4-pack),12,2019,4,5,4,17.0,12.0
1379,2019-04-05,Los Angeles (CA),AAA Batteries (4-pack),17,2019,4,5,4,12.0,13.0
1378,2019-04-05,Dallas (TX),ThinkPad Laptop,1,2019,4,5,4,4.0,1.0
1377,2019-04-05,Dallas (TX),AAA Batteries (4-pack),3,2019,4,5,4,8.0,1.0
1376,2019-04-05,Boston (MA),AAA Batteries (4-pack),7,2019,4,5,4,10.0,8.0
1375,2019-04-05,Austin (TX),AAA Batteries (4-pack),7,2019,4,5,4,5.0,5.0
1374,2019-04-05,Atlanta (GA),AAA Batteries (4-pack),9,2019,4,5,4,2.0,6.0
1380,2019-04-05,Los Angeles (CA),ThinkPad Laptop,1,2019,4,5,4,1.0,1.0
1399,2019-04-06,Portland (ME),AAA Batteries (4-pack),1,2019,4,6,5,4.0,3.0
1405,2019-04-06,Seattle (WA),ThinkPad Laptop,1,2019,4,6,5,2.0,1.0
1404,2019-04-06,Seattle (WA),AAA Batteries (4-pack),5,2019,4,6,5,6.0,6.0
1403,2019-04-06,San Francisco (CA),ThinkPad Laptop,3,2019,4,6,5,3.0,3.0
1402,2019-04-06,San Francisco (CA),AAA Batteries (4-pack),25,2019,4,6,5,27.0,21.0
1401,2019-04-06,Portland (OR),ThinkPad Laptop,2,2019,4,6,5,1.0,1.0
1400,2019-04-06,Portland (OR),AAA Batteries (4-pack),7,2019,4,6,5,8.0,7.0
1398,2019-04-06,New York City (NY),ThinkPad Laptop,1,2019,4,6,5,1.0,3.0
1389,2019-04-06,Atlanta (GA),AAA Batteries (4-pack),7,2019,4,6,5,9.0,1.0
1396,2019-04-06,Los Angeles (CA),ThinkPad Laptop,3,2019,4,6,5,1.0,1.0
1390,2019-04-06,Atlanta (GA),ThinkPad Laptop,4,2019,4,6,5,1.0,1.0
1391,2019-04-06,Austin (TX),AAA Batteries (4-pack),3,2019,4,6,5,7.0,8.0
1392,2019-04-06,Austin (TX),ThinkPad Laptop,1,2019,4,6,5,1.0,1.0
1397,2019-04-06,New York City (NY),AAA Batteries (4-pack),9,2019,4,6,5,12.0,12.0
1394,2019-04-06,Dallas (TX),AAA Batteries (4-pack),3,2019,4,6,5,3.0,3.0
1395,2019-04-06,Los Angeles (CA),AAA Batteries (4-pack),16,2019,4,6,5,17.0,16.0
1393,2019-04-06,Boston (MA),AAA Batteries (4-pack),9,2019,4,6,5,7.0,9.0
1421,2019-04-07,Seattle (WA),ThinkPad Laptop,1,2019,4,7,6,1.0,2.0
1420,2019-04-07,Seattle (WA),AAA Batteries (4-pack),6,2019,4,7,6,5.0,5.0
1419,2019-04-07,San Francisco (CA),ThinkPad Laptop,4,2019,4,7,6,3.0,2.0
1418,2019-04-07,San Francisco (CA),AAA Batteries (4-pack),27,2019,4,7,6,25.0,17.0
1417,2019-04-07,Portland (OR),ThinkPad Laptop,1,2019,4,7,6,2.0,1.0
1416,2019-04-07,Portland (OR),AAA Batteries (4-pack),14,2019,4,7,6,7.0,7.0
1414,2019-04-07,New York City (NY),AAA Batteries (4-pack),12,2019,4,7,6,9.0,11.0
1415,2019-04-07,New York City (NY),ThinkPad Laptop,1,2019,4,7,6,1.0,1.0
1412,2019-04-07,Los Angeles (CA),AAA Batteries (4-pack),13,2019,4,7,6,16.0,11.0
1411,2019-04-07,Dallas (TX),ThinkPad Laptop,3,2019,4,7,6,1.0,2.0
1410,2019-04-07,Dallas (TX),AAA Batteries (4-pack),1,2019,4,7,6,3.0,5.0
1409,2019-04-07,Boston (MA),AAA Batteries (4-pack),8,2019,4,7,6,9.0,5.0
1408,2019-04-07,Austin (TX),AAA Batteries (4-pack),1,2019,4,7,6,3.0,1.0
1407,2019-04-07,Atlanta (GA),ThinkPad Laptop,2,2019,4,7,6,4.0,1.0
1406,2019-04-07,Atlanta (GA),AAA Batteries (4-pack),13,2019,4,7,6,7.0,12.0
1413,2019-04-07,Los Angeles (CA),ThinkPad Laptop,4,2019,4,7,6,3.0,3.0
1431,2019-04-08,New York City (NY),ThinkPad Laptop,1,2019,4,8,0,1.0,1.0
1436,2019-04-08,Seattle (WA),ThinkPad Laptop,2,2019,4,8,0,1.0,1.0
1435,2019-04-08,Seattle (WA),AAA Batteries (4-pack),7,2019,4,8,0,6.0,3.0
1434,2019-04-08,San Francisco (CA),ThinkPad Laptop,5,2019,4,8,0,4.0,3.0
1433,2019-04-08,San Francisco (CA),AAA Batteries (4-pack),19,2019,4,8,0,27.0,15.0
1432,2019-04-08,Portland (ME),AAA Batteries (4-pack),4,2019,4,8,0,1.0,2.0
1430,2019-04-08,New York City (NY),AAA Batteries (4-pack),13,2019,4,8,0,12.0,21.0
1422,2019-04-08,Atlanta (GA),AAA Batteries (4-pack),11,2019,4,8,0,13.0,10.0
1428,2019-04-08,Los Angeles (CA),AAA Batteries (4-pack),16,2019,4,8,0,13.0,27.0
1427,2019-04-08,Dallas (TX),AAA Batteries (4-pack),9,2019,4,8,0,1.0,7.0
1426,2019-04-08,Boston (MA),ThinkPad Laptop,1,2019,4,8,0,1.0,2.0
1425,2019-04-08,Boston (MA),AAA Batteries (4-pack),17,2019,4,8,0,8.0,8.0
1424,2019-04-08,Austin (TX),AAA Batteries (4-pack),4,2019,4,8,0,1.0,7.0
1423,2019-04-08,Atlanta (GA),ThinkPad Laptop,2,2019,4,8,0,2.0,1.0
1429,2019-04-08,Los Angeles (CA),ThinkPad Laptop,2,2019,4,8,0,4.0,1.0
1446,2019-04-09,Portland (OR),AAA Batteries (4-pack),5,2019,4,9,1,14.0,3.0
1450,2019-04-09,Seattle (WA),AAA Batteries (4-pack),8,2019,4,9,1,7.0,8.0
1449,2019-04-09,San Francisco (CA),ThinkPad Laptop,6,2019,4,9,1,5.0,4.0
1448,2019-04-09,San Francisco (CA),AAA Batteries (4-pack),23,2019,4,9,1,19.0,29.0
1447,2019-04-09,Portland (OR),ThinkPad Laptop,1,2019,4,9,1,1.0,2.0
1444,2019-04-09,Portland (ME),AAA Batteries (4-pack),1,2019,4,9,1,4.0,1.0
1445,2019-04-09,Portland (ME),ThinkPad Laptop,1,2019,4,9,1,1.0,
1442,2019-04-09,Los Angeles (CA),ThinkPad Laptop,3,2019,4,9,1,2.0,3.0
1443,2019-04-09,New York City (NY),AAA Batteries (4-pack),13,2019,4,9,1,13.0,7.0
1441,2019-04-09,Los Angeles (CA),AAA Batteries (4-pack),17,2019,4,9,1,16.0,26.0
1440,2019-04-09,Dallas (TX),AAA Batteries (4-pack),6,2019,4,9,1,9.0,4.0
1439,2019-04-09,Boston (MA),AAA Batteries (4-pack),7,2019,4,9,1,17.0,7.0
1438,2019-04-09,Atlanta (GA),ThinkPad Laptop,2,2019,4,9,1,2.0,2.0
1437,2019-04-09,Atlanta (GA),AAA Batteries (4-pack),8,2019,4,9,1,11.0,2.0
1463,2019-04-10,Seattle (WA),AAA Batteries (4-pack),2,2019,4,10,2,8.0,6.0
1462,2019-04-10,San Francisco (CA),ThinkPad Laptop,4,2019,4,10,2,6.0,3.0
1461,2019-04-10,San Francisco (CA),AAA Batteries (4-pack),32,2019,4,10,2,23.0,15.0
1460,2019-04-10,New York City (NY),ThinkPad Laptop,1,2019,4,10,2,1.0,2.0
1459,2019-04-10,New York City (NY),AAA Batteries (4-pack),17,2019,4,10,2,13.0,13.0
1458,2019-04-10,Los Angeles (CA),ThinkPad Laptop,3,2019,4,10,2,3.0,4.0
1457,2019-04-10,Los Angeles (CA),AAA Batteries (4-pack),10,2019,4,10,2,17.0,16.0
1456,2019-04-10,Dallas (TX),ThinkPad Laptop,1,2019,4,10,2,3.0,2.0
1455,2019-04-10,Dallas (TX),AAA Batteries (4-pack),3,2019,4,10,2,6.0,13.0
1454,2019-04-10,Boston (MA),AAA Batteries (4-pack),11,2019,4,10,2,7.0,15.0
1453,2019-04-10,Austin (TX),AAA Batteries (4-pack),7,2019,4,10,2,4.0,3.0
1452,2019-04-10,Atlanta (GA),ThinkPad Laptop,1,2019,4,10,2,2.0,1.0
1451,2019-04-10,Atlanta (GA),AAA Batteries (4-pack),6,2019,4,10,2,8.0,5.0
1478,2019-04-11,Seattle (WA),AAA Batteries (4-pack),5,2019,4,11,3,2.0,6.0
1479,2019-04-11,Seattle (WA),ThinkPad Laptop,2,2019,4,11,3,2.0,1.0
1477,2019-04-11,San Francisco (CA),ThinkPad Laptop,1,2019,4,11,3,4.0,3.0
1476,2019-04-11,San Francisco (CA),AAA Batteries (4-pack),25,2019,4,11,3,32.0,29.0
1475,2019-04-11,Portland (OR),AAA Batteries (4-pack),6,2019,4,11,3,5.0,9.0
1474,2019-04-11,New York City (NY),ThinkPad Laptop,4,2019,4,11,3,1.0,2.0
1473,2019-04-11,New York City (NY),AAA Batteries (4-pack),10,2019,4,11,3,17.0,17.0
1472,2019-04-11,Los Angeles (CA),ThinkPad Laptop,3,2019,4,11,3,3.0,1.0
1465,2019-04-11,Atlanta (GA),ThinkPad Laptop,2,2019,4,11,3,1.0,2.0
1470,2019-04-11,Dallas (TX),ThinkPad Laptop,1,2019,4,11,3,1.0,1.0
1469,2019-04-11,Dallas (TX),AAA Batteries (4-pack),5,2019,4,11,3,3.0,8.0
1468,2019-04-11,Boston (MA),ThinkPad Laptop,3,2019,4,11,3,1.0,2.0
1467,2019-04-11,Boston (MA),AAA Batteries (4-pack),9,2019,4,11,3,11.0,10.0
1466,2019-04-11,Austin (TX),AAA Batteries (4-pack),5,2019,4,11,3,7.0,3.0
1464,2019-04-11,Atlanta (GA),AAA Batteries (4-pack),7,2019,4,11,3,6.0,2.0
1471,2019-04-11,Los Angeles (CA),AAA Batteries (4-pack),16,2019,4,11,3,10.0,12.0
1490,2019-04-12,Portland (ME),ThinkPad Laptop,1,2019,4,12,4,1.0,1.0
1496,2019-04-12,Seattle (WA),ThinkPad Laptop,1,2019,4,12,4,2.0,1.0
1495,2019-04-12,Seattle (WA),AAA Batteries (4-pack),9,2019,4,12,4,5.0,6.0
1494,2019-04-12,San Francisco (CA),ThinkPad Laptop,1,2019,4,12,4,1.0,3.0
1493,2019-04-12,San Francisco (CA),AAA Batteries (4-pack),34,2019,4,12,4,25.0,27.0
1492,2019-04-12,Portland (OR),ThinkPad Laptop,1,2019,4,12,4,1.0,1.0
1491,2019-04-12,Portland (OR),AAA Batteries (4-pack),1,2019,4,12,4,6.0,4.0
1489,2019-04-12,New York City (NY),ThinkPad Laptop,1,2019,4,12,4,4.0,1.0
1484,2019-04-12,Dallas (TX),AAA Batteries (4-pack),4,2019,4,12,4,5.0,3.0
1487,2019-04-12,Los Angeles (CA),ThinkPad Laptop,2,2019,4,12,4,3.0,1.0
1486,2019-04-12,Los Angeles (CA),AAA Batteries (4-pack),25,2019,4,12,4,16.0,17.0
1485,2019-04-12,Dallas (TX),ThinkPad Laptop,2,2019,4,12,4,1.0,1.0
1488,2019-04-12,New York City (NY),AAA Batteries (4-pack),8,2019,4,12,4,10.0,12.0
1483,2019-04-12,Boston (MA),AAA Batteries (4-pack),11,2019,4,12,4,9.0,7.0
1482,2019-04-12,Austin (TX),AAA Batteries (4-pack),4,2019,4,12,4,5.0,5.0
1481,2019-04-12,Atlanta (GA),ThinkPad Laptop,2,2019,4,12,4,2.0,1.0
1480,2019-04-12,Atlanta (GA),AAA Batteries (4-pack),11,2019,4,12,4,7.0,9.0
1510,2019-04-13,Seattle (WA),AAA Batteries (4-pack),11,2019,4,13,5,9.0,5.0
1509,2019-04-13,San Francisco (CA),ThinkPad Laptop,4,2019,4,13,5,1.0,3.0
1508,2019-04-13,San Francisco (CA),AAA Batteries (4-pack),20,2019,4,13,5,34.0,25.0
1507,2019-04-13,Portland (OR),AAA Batteries (4-pack),9,2019,4,13,5,1.0,3.0
1506,2019-04-13,New York City (NY),ThinkPad Laptop,4,2019,4,13,5,1.0,1.0
1505,2019-04-13,New York City (NY),AAA Batteries (4-pack),14,2019,4,13,5,8.0,9.0
1504,2019-04-13,Los Angeles (CA),ThinkPad Laptop,3,2019,4,13,5,2.0,3.0
1511,2019-04-13,Seattle (WA),ThinkPad Laptop,1,2019,4,13,5,1.0,1.0
1502,2019-04-13,Dallas (TX),ThinkPad Laptop,1,2019,4,13,5,2.0,1.0
1501,2019-04-13,Dallas (TX),AAA Batteries (4-pack),6,2019,4,13,5,4.0,3.0
1500,2019-04-13,Boston (MA),ThinkPad Laptop,1,2019,4,13,5,3.0,2.0
1499,2019-04-13,Boston (MA),AAA Batteries (4-pack),10,2019,4,13,5,11.0,9.0
1498,2019-04-13,Austin (TX),AAA Batteries (4-pack),7,2019,4,13,5,4.0,7.0
1497,2019-04-13,Atlanta (GA),AAA Batteries (4-pack),7,2019,4,13,5,11.0,7.0
1503,2019-04-13,Los Angeles (CA),AAA Batteries (4-pack),21,2019,4,13,5,25.0,16.0
1526,2019-04-14,Seattle (WA),AAA Batteries (4-pack),1,2019,4,14,6,11.0,6.0
1525,2019-04-14,San Francisco (CA),ThinkPad Laptop,1,2019,4,14,6,4.0,4.0
1524,2019-04-14,San Francisco (CA),AAA Batteries (4-pack),31,2019,4,14,6,20.0,27.0
1523,2019-04-14,Portland (OR),AAA Batteries (4-pack),5,2019,4,14,6,9.0,8.0
1522,2019-04-14,New York City (NY),ThinkPad Laptop,2,2019,4,14,6,4.0,1.0
1521,2019-04-14,New York City (NY),AAA Batteries (4-pack),13,2019,4,14,6,14.0,12.0
1520,2019-04-14,Los Angeles (CA),ThinkPad Laptop,1,2019,4,14,6,3.0,4.0
1519,2019-04-14,Los Angeles (CA),AAA Batteries (4-pack),9,2019,4,14,6,21.0,13.0
1517,2019-04-14,Dallas (TX),AAA Batteries (4-pack),5,2019,4,14,6,6.0,1.0
1516,2019-04-14,Boston (MA),ThinkPad Laptop,2,2019,4,14,6,1.0,1.0
1515,2019-04-14,Boston (MA),AAA Batteries (4-pack),7,2019,4,14,6,10.0,8.0
1514,2019-04-14,Austin (TX),AAA Batteries (4-pack),13,2019,4,14,6,7.0,3.0
1513,2019-04-14,Atlanta (GA),ThinkPad Laptop,1,2019,4,14,6,2.0,4.0
1512,2019-04-14,Atlanta (GA),AAA Batteries (4-pack),5,2019,4,14,6,7.0,13.0
1518,2019-04-14,Dallas (TX),ThinkPad Laptop,2,2019,4,14,6,1.0,4.0
1536,2019-04-15,Los Angeles (CA),ThinkPad Laptop,1,2019,4,15,0,1.0,2.0
1542,2019-04-15,Seattle (WA),AAA Batteries (4-pack),3,2019,4,15,0,1.0,7.0
1541,2019-04-15,San Francisco (CA),ThinkPad Laptop,2,2019,4,15,0,1.0,5.0
1540,2019-04-15,San Francisco (CA),AAA Batteries (4-pack),15,2019,4,15,0,31.0,19.0
1539,2019-04-15,Portland (OR),AAA Batteries (4-pack),6,2019,4,15,0,5.0,7.0
1538,2019-04-15,New York City (NY),ThinkPad Laptop,2,2019,4,15,0,2.0,1.0
1537,2019-04-15,New York City (NY),AAA Batteries (4-pack),19,2019,4,15,0,13.0,13.0
1535,2019-04-15,Los Angeles (CA),AAA Batteries (4-pack),12,2019,4,15,0,9.0,16.0
1527,2019-04-15,Atlanta (GA),AAA Batteries (4-pack),8,2019,4,15,0,5.0,11.0
1533,2019-04-15,Dallas (TX),AAA Batteries (4-pack),2,2019,4,15,0,5.0,9.0
1532,2019-04-15,Boston (MA),ThinkPad Laptop,2,2019,4,15,0,2.0,1.0
1531,2019-04-15,Boston (MA),AAA Batteries (4-pack),9,2019,4,15,0,7.0,17.0
1530,2019-04-15,Austin (TX),ThinkPad Laptop,1,2019,4,15,0,1.0,2.0
1529,2019-04-15,Austin (TX),AAA Batteries (4-pack),1,2019,4,15,0,13.0,1.0
1528,2019-04-15,Atlanta (GA),ThinkPad Laptop,3,2019,4,15,0,1.0,2.0
1534,2019-04-15,Dallas (TX),ThinkPad Laptop,1,2019,4,15,0,2.0,1.0
1557,2019-04-16,Seattle (WA),ThinkPad Laptop,1,2019,4,16,1,1.0,2.0
1556,2019-04-16,Seattle (WA),AAA Batteries (4-pack),5,2019,4,16,1,3.0,8.0
1555,2019-04-16,San Francisco (CA),ThinkPad Laptop,6,2019,4,16,1,2.0,6.0
1554,2019-04-16,San Francisco (CA),AAA Batteries (4-pack),17,2019,4,16,1,15.0,23.0
1553,2019-04-16,Portland (OR),ThinkPad Laptop,1,2019,4,16,1,1.0,1.0
1552,2019-04-16,Portland (OR),AAA Batteries (4-pack),4,2019,4,16,1,6.0,14.0
1551,2019-04-16,New York City (NY),ThinkPad Laptop,2,2019,4,16,1,2.0,1.0
1550,2019-04-16,New York City (NY),AAA Batteries (4-pack),18,2019,4,16,1,19.0,13.0
1548,2019-04-16,Los Angeles (CA),AAA Batteries (4-pack),14,2019,4,16,1,12.0,17.0
1547,2019-04-16,Dallas (TX),AAA Batteries (4-pack),8,2019,4,16,1,2.0,6.0
1546,2019-04-16,Boston (MA),ThinkPad Laptop,2,2019,4,16,1,2.0,2.0
1545,2019-04-16,Boston (MA),AAA Batteries (4-pack),14,2019,4,16,1,9.0,7.0
1544,2019-04-16,Austin (TX),AAA Batteries (4-pack),1,2019,4,16,1,1.0,4.0
1543,2019-04-16,Atlanta (GA),AAA Batteries (4-pack),2,2019,4,16,1,8.0,8.0
1549,2019-04-16,Los Angeles (CA),ThinkPad Laptop,2,2019,4,16,1,1.0,3.0
1568,2019-04-17,New York City (NY),ThinkPad Laptop,4,2019,4,17,2,2.0,1.0
1575,2019-04-17,Seattle (WA),ThinkPad Laptop,1,2019,4,17,2,1.0,1.0
1574,2019-04-17,Seattle (WA),AAA Batteries (4-pack),9,2019,4,17,2,5.0,2.0
1573,2019-04-17,San Francisco (CA),ThinkPad Laptop,3,2019,4,17,2,6.0,4.0
1572,2019-04-17,San Francisco (CA),AAA Batteries (4-pack),26,2019,4,17,2,17.0,32.0
1571,2019-04-17,Portland (OR),ThinkPad Laptop,1,2019,4,17,2,1.0,2.0
1569,2019-04-17,Portland (ME),AAA Batteries (4-pack),2,2019,4,17,2,1.0,4.0
1567,2019-04-17,New York City (NY),AAA Batteries (4-pack),9,2019,4,17,2,18.0,17.0
1570,2019-04-17,Portland (OR),AAA Batteries (4-pack),3,2019,4,17,2,4.0,5.0
1565,2019-04-17,Los Angeles (CA),AAA Batteries (4-pack),26,2019,4,17,2,14.0,10.0
1564,2019-04-17,Dallas (TX),ThinkPad Laptop,2,2019,4,17,2,1.0,3.0
1563,2019-04-17,Dallas (TX),AAA Batteries (4-pack),5,2019,4,17,2,8.0,3.0
1566,2019-04-17,Los Angeles (CA),ThinkPad Laptop,1,2019,4,17,2,2.0,3.0
1562,2019-04-17,Boston (MA),ThinkPad Laptop,2,2019,4,17,2,2.0,1.0
1561,2019-04-17,Boston (MA),AAA Batteries (4-pack),14,2019,4,17,2,14.0,11.0
1560,2019-04-17,Austin (TX),AAA Batteries (4-pack),9,2019,4,17,2,1.0,7.0
1559,2019-04-17,Atlanta (GA),ThinkPad Laptop,2,2019,4,17,2,3.0,2.0
1558,2019-04-17,Atlanta (GA),AAA Batteries (4-pack),4,2019,4,17,2,2.0,6.0
1591,2019-04-18,Seattle (WA),ThinkPad Laptop,4,2019,4,18,3,1.0,1.0
1589,2019-04-18,San Francisco (CA),ThinkPad Laptop,2,2019,4,18,3,3.0,1.0
1588,2019-04-18,San Francisco (CA),AAA Batteries (4-pack),20,2019,4,18,3,26.0,25.0
1587,2019-04-18,Portland (OR),ThinkPad Laptop,1,2019,4,18,3,1.0,1.0
1586,2019-04-18,Portland (OR),AAA Batteries (4-pack),1,2019,4,18,3,3.0,6.0
1585,2019-04-18,New York City (NY),ThinkPad Laptop,1,2019,4,18,3,4.0,4.0
1584,2019-04-18,New York City (NY),AAA Batteries (4-pack),12,2019,4,18,3,9.0,10.0
1590,2019-04-18,Seattle (WA),AAA Batteries (4-pack),8,2019,4,18,3,9.0,5.0
1582,2019-04-18,Los Angeles (CA),AAA Batteries (4-pack),30,2019,4,18,3,26.0,16.0
1581,2019-04-18,Dallas (TX),ThinkPad Laptop,1,2019,4,18,3,2.0,1.0
1580,2019-04-18,Dallas (TX),AAA Batteries (4-pack),9,2019,4,18,3,5.0,5.0
1579,2019-04-18,Boston (MA),ThinkPad Laptop,6,2019,4,18,3,2.0,1.0
1578,2019-04-18,Boston (MA),AAA Batteries (4-pack),21,2019,4,18,3,14.0,9.0
1577,2019-04-18,Austin (TX),AAA Batteries (4-pack),6,2019,4,18,3,9.0,5.0
1576,2019-04-18,Atlanta (GA),AAA Batteries (4-pack),3,2019,4,18,3,4.0,7.0
1583,2019-04-18,Los Angeles (CA),ThinkPad Laptop,2,2019,4,18,3,1.0,3.0
1607,2019-04-19,Seattle (WA),ThinkPad Laptop,1,2019,4,19,4,4.0,2.0
1606,2019-04-19,Seattle (WA),AAA Batteries (4-pack),7,2019,4,19,4,8.0,9.0
1605,2019-04-19,San Francisco (CA),AAA Batteries (4-pack),25,2019,4,19,4,20.0,34.0
1604,2019-04-19,Portland (OR),AAA Batteries (4-pack),6,2019,4,19,4,1.0,1.0
1603,2019-04-19,Portland (ME),ThinkPad Laptop,1,2019,4,19,4,1.0,1.0
1602,2019-04-19,Portland (ME),AAA Batteries (4-pack),5,2019,4,19,4,2.0,2.0
1601,2019-04-19,New York City (NY),AAA Batteries (4-pack),12,2019,4,19,4,12.0,8.0
1600,2019-04-19,Los Angeles (CA),ThinkPad Laptop,1,2019,4,19,4,2.0,2.0
1598,2019-04-19,Dallas (TX),ThinkPad Laptop,1,2019,4,19,4,1.0,1.0
1597,2019-04-19,Dallas (TX),AAA Batteries (4-pack),5,2019,4,19,4,9.0,4.0
1596,2019-04-19,Boston (MA),ThinkPad Laptop,2,2019,4,19,4,6.0,3.0
1595,2019-04-19,Boston (MA),AAA Batteries (4-pack),6,2019,4,19,4,21.0,11.0
1594,2019-04-19,Austin (TX),ThinkPad Laptop,2,2019,4,19,4,1.0,1.0
1593,2019-04-19,Austin (TX),AAA Batteries (4-pack),3,2019,4,19,4,6.0,4.0
1592,2019-04-19,Atlanta (GA),AAA Batteries (4-pack),9,2019,4,19,4,3.0,11.0
1599,2019-04-19,Los Angeles (CA),AAA Batteries (4-pack),14,2019,4,19,4,30.0,25.0
1616,2019-04-20,Portland (OR),AAA Batteries (4-pack),11,2019,4,20,5,6.0,9.0
1620,2019-04-20,Seattle (WA),ThinkPad Laptop,1,2019,4,20,5,1.0,2.0
1619,2019-04-20,Seattle (WA),AAA Batteries (4-pack),6,2019,4,20,5,7.0,11.0
1618,2019-04-20,San Francisco (CA),ThinkPad Laptop,1,2019,4,20,5,2.0,1.0
1617,2019-04-20,San Francisco (CA),AAA Batteries (4-pack),15,2019,4,20,5,25.0,20.0
1615,2019-04-20,New York City (NY),ThinkPad Laptop,2,2019,4,20,5,1.0,1.0
1612,2019-04-20,Dallas (TX),AAA Batteries (4-pack),11,2019,4,20,5,5.0,6.0
1613,2019-04-20,Los Angeles (CA),AAA Batteries (4-pack),15,2019,4,20,5,14.0,21.0
1614,2019-04-20,New York City (NY),AAA Batteries (4-pack),9,2019,4,20,5,12.0,14.0
1611,2019-04-20,Boston (MA),AAA Batteries (4-pack),19,2019,4,20,5,6.0,10.0
1610,2019-04-20,Austin (TX),ThinkPad Laptop,1,2019,4,20,5,2.0,1.0
1609,2019-04-20,Austin (TX),AAA Batteries (4-pack),8,2019,4,20,5,3.0,7.0
1608,2019-04-20,Atlanta (GA),AAA Batteries (4-pack),9,2019,4,20,5,9.0,7.0
1635,2019-04-21,Seattle (WA),ThinkPad Laptop,2,2019,4,21,6,1.0,1.0
1634,2019-04-21,Seattle (WA),AAA Batteries (4-pack),12,2019,4,21,6,6.0,1.0
1633,2019-04-21,San Francisco (CA),ThinkPad Laptop,2,2019,4,21,6,1.0,4.0
1632,2019-04-21,San Francisco (CA),AAA Batteries (4-pack),34,2019,4,21,6,15.0,31.0
1631,2019-04-21,Portland (OR),AAA Batteries (4-pack),3,2019,4,21,6,11.0,5.0
1630,2019-04-21,Portland (ME),AAA Batteries (4-pack),1,2019,4,21,6,5.0,2.0
1629,2019-04-21,New York City (NY),AAA Batteries (4-pack),20,2019,4,21,6,9.0,13.0
1628,2019-04-21,Los Angeles (CA),ThinkPad Laptop,3,2019,4,21,6,1.0,3.0
1627,2019-04-21,Los Angeles (CA),AAA Batteries (4-pack),4,2019,4,21,6,15.0,9.0
1626,2019-04-21,Dallas (TX),AAA Batteries (4-pack),5,2019,4,21,6,11.0,5.0
1625,2019-04-21,Boston (MA),ThinkPad Laptop,1,2019,4,21,6,2.0,1.0
1624,2019-04-21,Boston (MA),AAA Batteries (4-pack),23,2019,4,21,6,19.0,7.0
1623,2019-04-21,Austin (TX),AAA Batteries (4-pack),2,2019,4,21,6,8.0,13.0
1622,2019-04-21,Atlanta (GA),ThinkPad Laptop,2,2019,4,21,6,2.0,2.0
1621,2019-04-21,Atlanta (GA),AAA Batteries (4-pack),16,2019,4,21,6,9.0,5.0
1649,2019-04-22,Seattle (WA),ThinkPad Laptop,3,2019,4,22,0,2.0,1.0
1648,2019-04-22,Seattle (WA),AAA Batteries (4-pack),10,2019,4,22,0,12.0,3.0
1647,2019-04-22,San Francisco (CA),ThinkPad Laptop,1,2019,4,22,0,2.0,1.0
1646,2019-04-22,San Francisco (CA),AAA Batteries (4-pack),40,2019,4,22,0,34.0,15.0
